port_name,GID_0,value_import,value_export,freight_total,country,continent,lon,lat
Bandar Khomeyni,IRN,17419336.521039948,9990480.732692227,27409817.253732175,Iran,Middle-East,49.11802313978429,30.451981895043424
Bandirma,TUR,780844.4153713646,458963.10981054866,1239807.5251819133,Turkey,Mediterranean,27.944520643664642,40.369077242701906
Banghazi,LBY,2530605.503116435,459800.71594670427,2990406.219063139,Libya,Africa,20.050028953500423,32.107913390355996
Bangkok,THA,42009159.01921728,20505012.60817388,62514171.62739116,Thailand,Asia,100.56966285990379,13.62274380562763
Banjarmasin,IDN,47971.44545720087,42065.27353302335,90036.71899022421,Indonesia,Asia,114.54779856003636,-3.2957360662389203
Banjul,GMB,891596.392390632,112900.1169729705,1004496.5093636025,Gambia,Africa,-16.570580660320303,13.44771943408542
Banten,IDN,10813623.121215688,5364915.131959525,16178538.253175214,Indonesia,Asia,105.95316016319939,-6.015676189777397
Banzart,TUN,3355415.3676202134,776846.1737562206,4132261.5413764343,Tunisia,Africa,9.871554887911458,37.26775992180114
Bar,MNE,423787.28089844825,121981.41373497226,545768.6946334206,Montenegro,Mediterranean,19.082994856939983,42.093249075541536
Barbor's Point,USA,1122663.5417698896,484581.1514302845,1607244.6932001743,U.S.A.,North-America,-158.10352783446646,21.299188968750926
Barcelona,ESP,18888578.06484292,14769362.429736806,33657940.494579725,Spain,Mediterranean,2.1619328258934365,41.336249874469324
Bari,ITA,893468.4352822436,324419.3144603828,1217887.7497426264,Italy,Mediterranean,16.86153494567936,41.13619743138477
Barranquilla,COL,4680932.708145432,1588837.3942325283,6269770.10237796,Colombia,Latin-America,-74.75833563179354,10.970999064058816
Barry,GBR,165267.72355646928,244532.42412631903,409800.1476827883,United Kingdom,Western-Europe,-3.260302462145157,51.398714197144706
Basseterre,KNA,158954.0393128394,48144.30620373511,207098.3455165745,Saint Kitts and Nevis,Caribbean,-62.71385254784511,17.2886127448879
Basuo,CHN,117039.0388881117,226675.73608971658,343714.77497782826,China,Asia,108.6341879281954,19.08852707633904
Bata,GNQ,347076.83685019234,480725.6418257478,827802.4786759401,Equatorial Guinea,Africa,9.738561443391198,1.8274492719613666
Batangas City,PHL,5476397.395337741,3756044.0392378215,9232441.434575561,Philippines,Asia,121.01242072813226,13.737286124600331
Baton Rouge,USA,2139150.112716096,4686448.7523517925,6825598.865067888,U.S.A.,North-America,-91.20527053196848,30.437949700121244
Batumi,GEO,844332.0861754997,170999.7273399014,1015331.8135154011,Georgia,Eastern-Europe,41.653185351596754,41.65431207872545
Baubau,IDN,239219.0727791683,130068.89139265276,369287.964171821,Indonesia,Asia,122.58612896519938,-5.4902905961069255
Bay City,USA,1.077396409027563,1.693886116125965,2.771282525153528,U.S.A.,North-America,-83.84453295934836,43.61737278810567
Bayonne,FRA,978854.0792071389,1577649.3655859954,2556503.444793134,France,Western-Europe,-1.500052653200647,43.516378384877
Bayrut,LBN,10220663.776500909,1970414.2383227674,12191078.014823675,Lebanon,Middle-East,35.5586102562549,33.915669317148925
Bayuquan,CHN,12224121.522953814,17644719.244435444,29868840.76738926,China,Asia,122.0605665080603,40.28418662767342
Beaumont,USA,4937155.552921416,14462820.968859611,19399976.521781027,U.S.A.,North-America,-94.02562824672783,30.04670699587936
Bedyansk,UKR,368081.16655983153,675068.7044198995,1043149.870979731,Ukraine,Eastern-Europe,36.77750401495035,46.74832294167254
Beihai,CHN,2404622.4880522923,2414178.9554170812,4818801.4434693735,China,Asia,109.08670368166547,21.456025197499454
Beira,MOZ,2574579.8870143145,508665.464238235,3083245.3512525493,Mozambique,Africa,34.83531412554788,-19.82495440063514
Bejaia,DZA,6138307.404997945,2465968.257603334,8604275.66260128,Algeria,Africa,5.090464736680983,36.74969834363214
Belawan,IDN,1487645.0838850853,3377323.0270069805,4864968.110892066,Indonesia,Asia,98.70527774837986,3.7914014579345547
Belem,BRA,4525336.116877168,19319460.306281734,23844796.423158903,Brazil,Latin-America,-48.57640840306025,-1.4686199504270077
Belfast,GBR,11271107.740491519,8460420.356119102,19731528.09661062,United Kingdom,Western-Europe,-5.890026365691502,54.62132262630101
Belize City,BLZ,356345.621527977,283733.33715487446,640078.9586828514,Belize,Latin-America,-88.19845995922886,17.473729005487588
Bellingham,USA,1411.9471301548817,22556.78156632044,23968.72869647532,U.S.A.,North-America,-122.50348819440325,48.751186061160915
Benicia,USA,137.80819109054252,25.29791314010583,163.10610423064836,U.S.A.,North-America,-122.13780997472773,38.043476818139105
Benoa,IDN,177261.9589835128,69675.55733583629,246937.5163193491,Indonesia,Asia,115.2126767068095,-8.746469477840975
Berbera,SOM,1115962.9690233576,270898.5003806906,1386861.4694040483,Somalia,Africa,44.99728566977974,10.443225787191512
Bergen,NOR,3073.7392019001527,179.12086934642952,3252.8600712465823,Norway,Northern-Europe,5.310108610201816,60.39665740735552
Big Creek,BLZ,78062.54720417091,55761.23269154127,133823.77989571218,Belize,Latin-America,-88.40317738875554,16.511999635449577
Bintulu Port,MYS,855006.18818988,3669671.7898046365,4524677.9779945165,Malaysia,Asia,113.06482939679663,3.256588919484861
Bissau,GNB,236053.81655063742,265143.72924630117,501197.5457969386,Guinea-Bissau,Africa,-15.584228546477194,11.854750910573886
Bitung,IDN,1583010.53424199,990343.9042168183,2573354.438458808,Indonesia,Asia,125.18637789912322,1.4400132723443129
Blanglancang,IDN,0.02726561766472403,60.497009114738475,60.5242747324032,Indonesia,Asia,97.03923526578241,5.241371740436972
Bluff Harbor,NZL,1347591.8470977403,1026724.1613328651,2374316.0084306053,New Zealand,Oceania,168.34426330493557,-46.59999991636169
Bohai Bay,CHN,12227373.538860986,1907656.1997106043,14135029.73857159,China,Asia,117.87922664605438,38.342037683114135
Bonny,NGA,38766.62419951163,20998967.79643535,21037734.420634862,Nigeria,Africa,7.144895557670569,4.422045265620172
Bontang LNG Terminal,IDN,964405.0568770424,6915029.657860441,7879434.714737483,Indonesia,Asia,117.4957982215337,0.09429013392757854
Boosaaso,SOM,88799.97395238343,8758.174517671057,97558.14847005448,Somalia,Africa,49.17824612751278,11.291516864129383
Bordeaux,FRA,1351041.3621106623,1279131.9949466703,2630173.3570573325,France,Western-Europe,-0.5483973603221867,44.949201459358484
Boston,GBR,147.3383763035362,253.9266101480911,401.2649864516273,United Kingdom,Western-Europe,-0.019042384866549845,52.96935907679779
Boston,USA,14989742.199222365,2058503.2911225723,17048245.490344938,U.S.A.,North-America,-71.02470171864819,42.36447938612398
Botany Bay,AUS,23179824.747402314,2242681.0536623285,25422505.801064644,Australia,Australia,151.21471617970263,-33.987422648555096
Botas,TUR,233904.40901703632,1625586.8827952745,1859491.291812311,Turkey,Mediterranean,35.92199802852687,36.85416475927671
Botas Natural Gas Terminal,TUR,1890866.0474838044,208353.73425755184,2099219.7817413565,Turkey,Mediterranean,27.966903756864617,40.98723654052166
Brake,DEU,8801932.849270092,7610409.5261248555,16412342.375394948,Germany,Western-Europe,8.490135483344483,53.34356424511868
Brasil Port,BRA,351335.1634055639,64674.044352757366,416009.2077583213,Brazil,Latin-America,-40.99980155417795,-21.860227647441377
Bremen,DEU,6992616.017169219,16652717.585908948,23645333.603078168,Germany,Western-Europe,8.790488973775506,53.0793013860378
Bremerhaven,DEU,67258816.68074267,177181719.61829174,244440536.29903442,Germany,Western-Europe,8.559532083198208,53.557989074253186
Brevik,NOR,834415.0570765034,445087.3541480838,1279502.4112245871,Norway,Northern-Europe,9.696772287862009,59.06289917525718
Bridgeport,USA,0.16149287305226884,1.7264564619733065,1.8879493350255754,U.S.A.,North-America,-73.17511736612565,41.15748119446917
Bridgetown,BRB,654921.5211515853,121997.14262697301,776918.6637785583,Barbados,Caribbean,-59.59681310876612,13.07275312160023
Brighton,TTO,78363.81790195644,28556.16921452232,106919.98711647876,Trinidad and Tobago,Caribbean,-61.63372045524326,10.247290241404006
Brindisi,ITA,1724917.512805775,496981.77334679634,2221899.2861525714,Italy,Mediterranean,17.97117129060219,40.649205852743535
Brisbane,AUS,24892160.6355181,5098014.449428714,29990175.084946815,Australia,Australia,153.1558848690757,-27.393515352987137
Brofjorden,SWE,2581110.200967115,4825808.858091508,7406919.059058623,Sweden,Northern-Europe,11.422294526899059,58.3509747477612
Broome,AUS,6.853046910619043,2.5822327690914135,9.435279679710456,Australia,Australia,122.21750039585862,-18.00224122659371
Brownsville,USA,5386588.92679925,500924.46765205305,5887513.3944513025,U.S.A.,North-America,-97.30947197502515,25.98298507017778
Bruges,BEL,213758.9645300697,107715.57364217738,321474.53817224706,Belgium,Western-Europe,3.221640142100223,51.23273370473043
Brunsbuttel Elbahafen,DEU,18496.773185699087,45010.97317210168,63507.74635780077,Germany,Western-Europe,9.169135518250874,53.9029261017224
Brunswick,USA,16840565.265587177,4424316.663863541,21264881.929450717,U.S.A.,North-America,-81.51484037247096,31.124647890587557
Buchanan,LBR,243379.37889121426,860856.5412531967,1104235.9201444108,Liberia,Africa,-10.054221498095407,5.8593994962449365
Buco,PHL,729.9851329545605,4585.834516259448,5315.819649214009,Philippines,Asia,124.74609031208108,8.517433824441355
Buenaventura,COL,15036743.692765381,1702526.7756400392,16739270.46840542,Colombia,Latin-America,-77.06200730243155,3.8761035986711248
Buenos Aires,ARG,19052384.583748255,8330226.114969463,27382610.698717717,Argentina,Latin-America,-58.354930738636824,-34.611026927300315
Buffington,USA,0.462521305490879,0.2649905778380198,0.7275118833288988,U.S.A.,North-America,-87.40834116520354,41.63961807435646
Buka,PNG,15716.742309268333,25358.05441288544,41074.79672215378,Papua New Guinea,Oceania,154.677592059784,-5.431574457231742
Bukhta Vanino,RUS,4605221.228279804,10292738.860832063,14897960.089111868,Russia,Eastern-Europe,140.29612144879457,49.0502006227882
Bukhta nagayeva (Nagadan),RUS,1.6167471528837856,30.087146961556368,31.703894114440153,Russia,Eastern-Europe,150.72895932811642,59.5601316276569
Bullen Baai,CUW,7896.70524686352,1446.9741141622696,9343.67936102579,Curacao,Caribbean,-69.0217140529181,12.188669470639935
Bunbury,AUS,903599.8591987512,3496560.4442551597,4400160.303453911,Australia,Australia,115.66213463294055,-33.30725261606007
Bur Safago,EGY,829237.0187148321,546119.8917571921,1375356.9104720242,Egypt,Africa,33.94036109702331,26.71178346436033
Bur Said (Port Said),EGY,6533246.849644872,2847780.06652214,9381026.916167013,Egypt,Africa,32.310665815141064,31.25214147681517
Burgas,BGR,7146741.157334829,3267609.849313758,10414351.006648587,Bulgaria,Eastern-Europe,27.491662543079862,42.464163144145466
Burnie,AUS,662708.2167252534,275538.7492457799,938246.9659710333,Australia,Australia,145.91075253567715,-41.05425931911664
Burns Harbor,USA,706603.7259916129,76326.6406269233,782930.3666185362,U.S.A.,North-America,-87.1446218622191,41.63392655651917
Bushehr,IRN,1008296.410989212,140974.84159628573,1149271.2525854977,Iran,Middle-East,50.83874828979714,28.992780957453785
Butinge Oil Terminal,LTU,84491.0271599534,5279.207209496165,89770.23436944956,Lithuania,Eastern-Europe,20.955661793937487,56.048029736370474
Butuan City,PHL,902.756361036848,0.0,902.756361036848,Philippines,Asia,125.505604996824,9.276937495746393
Cabanas,CUB,4.878528255670321,0.0,4.878528255670321,Cuba,Caribbean,-83.96804651759855,22.678620189437193
Cabedelo,BRA,17.775558081015625,5.029466082057547,22.80502416307317,Brazil,Latin-America,-34.839094608280156,-6.973846198234029
Cadiz,ESP,616563.6361889809,696003.3189801988,1312566.9551691797,Spain,Western-Europe,-6.26457637733516,36.51863696548217
Cagatan De Oro,PHL,1123.8351274564427,2472.4022845762593,3596.237412032702,Philippines,Asia,124.68460576318552,8.490245481975455
Cagliari,ITA,826599.4472185589,1569934.2020712593,2396533.649289818,Italy,Mediterranean,9.077001080457931,39.19452237153031
Cairns,AUS,1135636.4640856583,315489.7441505921,1451126.2082362503,Australia,Australia,145.7857185186127,-16.927841947563998
Calabar,NGA,103504.41860103449,2808425.5485827224,2911929.967183757,Nigeria,Africa,8.299691758062119,4.966983625413345
Calais,FRA,699920.5359965778,487405.62656731956,1187326.1625638974,France,Western-Europe,1.8584337541480154,50.96561800299368
Calcutta,IND,1322925.0452808202,971294.3827034528,2294219.427984273,India,Asia,88.30388019544425,22.54296727665667
Caleta Patillos,CHL,122699.83779405516,7894407.962969846,8017107.800763901,Chile,Latin-America,-70.19304529184716,-20.77677042548477
Calumet Harbor,USA,666017.3816526949,121628.7208015769,787646.1024542717,U.S.A.,North-America,-87.54727340130309,41.68255858019496
Campana,ARG,5574385.223922852,1223425.8065637166,6797811.030486569,Argentina,Latin-America,-58.942027908712774,-34.15719684138152
Canaport (St. John),CAN,2073718.8867537521,146673.1030214546,2220391.989775207,Canada,North-America,-65.9850921802972,45.19633433063257
Canaveral Harbor,USA,3901307.871087364,467977.16020176973,4369285.031289133,U.S.A.,North-America,-80.59866420649936,28.394847551633685
Cang Doosan Vina,VNM,2935.535394862914,6533.708648658726,9469.24404352164,Vietnam,Asia,108.79229972496897,15.40717113535367
Cap Haitien,HTI,185266.48805535285,50819.67462902309,236086.16268437594,Haiti,Caribbean,-72.19906143403037,19.768389939762983
Cape Town,ZAF,10012227.199554358,4781566.205590093,14793793.40514445,South Africa,Africa,18.440042847222724,-33.900688639404756
Caracasbaai,CUW,2091.079718006552,0.0,2091.079718006552,Curacao,Caribbean,-68.86422024762645,12.072708910759784
Cardiff,GBR,1514890.9041126864,481495.6223818861,1996386.5264945724,United Kingdom,Western-Europe,-3.158256001482387,51.45532778821769
Cartagena,COL,11605014.522581767,7015586.843263094,18620601.36584486,Colombia,Latin-America,-75.52757935359057,10.336821293751132
Cartagena,ESP,4401423.477700083,2668104.781874223,7069528.259574305,Spain,Mediterranean,-0.9742948096079336,37.58211826576507
Casablanca,MAR,7571501.922035253,5239201.179463362,12810703.101498615,Morocco,Africa,-7.598852857835814,33.609899095386844
Castries,LCA,1142903.0376128503,74648.48009536702,1217551.5177082173,Saint Lucia,Caribbean,-61.007758335239764,14.001931342343209
Catania,ITA,186289.31164404357,469360.67117468873,655649.9828187323,Italy,Mediterranean,15.09244136663411,37.49658263414998
Cayo Moa Grande,CUB,316588.2698104755,66319.82246602475,382908.0922765003,Cuba,Caribbean,-74.90162034172158,20.659240409427195
Cebu,PHL,6006019.716187776,2168722.590793061,8174742.306980837,Philippines,Asia,123.92198621119377,10.297805106771017
Chaguaramas,TTO,201153.39408231035,90445.37350860913,291598.7675909195,Trinidad and Tobago,Caribbean,-61.64114698730022,10.678251863228862
Chan Bahar,IRN,4701.421500238249,7506.279973318343,12207.701473556592,Iran,Middle-East,60.6058258576521,25.30469405954206
Changshu,CHN,22.40961273555548,637.7398482426828,660.1494609782383,China,Asia,120.95726132906685,31.760631993803628
Changzhou,CHN,37.88643852086526,619.3308158263927,657.217254347258,China,Asia,120.00023340581531,31.963190969161573
Chaozhou,CHN,10.930150124083944,124.02296513638095,134.9531152604649,China,Asia,117.10323510390417,23.565711568019566
Charco Azul,PAN,53.14664053802225,42.189799140787954,95.3364396788102,Panama,Latin-America,-82.87107356471105,8.20893446614882
Charleston,USA,50067032.71087008,22264321.65173207,72331354.36260214,U.S.A.,North-America,-79.9202440664904,32.893243273454615
Charlestown,KNA,5072.232637666198,2836.9237841747386,7909.156421840937,Saint Kitts and Nevis,Caribbean,-62.62370090239854,17.109352944500465
Chatnam Docks,GBR,1696634.5111135028,205241.97147529657,1901876.4825887994,United Kingdom,Western-Europe,0.5469101952241601,51.401344524909575
Chennai (Madras),IND,16544453.757106325,8797212.607753629,25341666.364859954,India,Asia,80.30070353315764,13.104428569457259
Cherry Point,CAN,1154669.0639887874,939696.6738121688,2094365.7378009562,Canada,North-America,-122.72903063258919,48.84683414996107
Chester,USA,1255404.9689783636,247723.31630868203,1503128.2852870456,U.S.A.,North-America,-75.34097675703273,39.8518493064655
Chi-Lung,TWN,12272228.643742492,18794703.879526943,31066932.523269437,Taiwan,Asia,121.75234767698986,25.147372664824378
Chiba Ko,JPN,23236783.141119964,17068854.5175722,40305637.658692166,Japan,Asia,140.04998279317235,35.52137984228452
Chiriqui Grande,PAN,1882854.5667965037,22676.607747905327,1905531.1745444092,Panama,Latin-America,-82.11274371768181,8.950841301683365
Chittagong,BGD,36391320.07473173,30339994.556027506,66731314.63075924,Bangladesh,Asia,91.82223616729938,22.28472287089229
Chiwan,CHN,987634.4670436634,195673.47057106585,1183307.9376147292,China,Asia,110.03058715573367,19.960948510710306
Cienfuegos,CUB,1439975.7639682577,295973.87098693964,1735949.6349551973,Cuba,Caribbean,-80.47784593382993,22.15089181316593
Cilacap,IDN,947228.6401340392,2260655.6117609586,3207884.251894998,Indonesia,Asia,109.00197413282513,-7.732600118918459
Cirebon,IDN,16452.15384728762,329.37778001436055,16781.53162730198,Indonesia,Asia,108.59666675662493,-6.7370902470394896
Civitavecchia,ITA,5705649.820213925,6325092.428427123,12030742.248641048,Italy,Mediterranean,11.773428066538266,42.10697384526755
Clarkson,CAN,104467.91368747636,42423.49380622434,146891.4074937007,Canada,North-America,-79.60938671527617,43.489723448404135
Cleveland,USA,608441.4883160618,73422.94970384754,681864.4380199093,U.S.A.,North-America,-81.69498195982194,41.47759739428567
Clifton Pier,BHS,79513.46301053562,3233.747746754416,82747.21075729004,Bahamas,Caribbean,-77.54273840844961,25.00430319662158
Coatzacoalcos,MEX,4095178.299639602,6073831.680743074,10169009.980382677,Mexico,Latin-America,-94.41473487990892,18.14108586942448
Colombo,LKA,14840014.66343753,9283570.421584398,24123585.085021928,Sri Lanka,Asia,79.83776555553594,6.9456965177325936
Colonia,FSM,31645.913820548434,2050.5300183968066,33696.44383894524,Micronesia,Oceania,138.12862737953196,9.514968509064547
Come By Chance Harbor,CAN,665140.2899005366,3083697.879233638,3748838.1691341745,Canada,North-America,-54.016407328260605,47.77945389482648
Comodoro Rivadavia,ARG,91384.4839143823,297567.68167427095,388952.16558865324,Argentina,Latin-America,-67.50437077407159,-46.093452892235774
Conakry,GIN,3251805.343487659,2359246.944519704,5611052.288007364,Guinea,Africa,-13.714056364980665,9.51593890042189
Conchan Oil Terminal,PER,2018494.471381889,325371.86960596027,2343866.340987849,Peru,Latin-America,-76.94272203376,-12.253341363011819
Corinto,NIC,3337838.1573717995,1803031.1565612413,5140869.313933041,Nicaragua,Latin-America,-87.16245853757798,12.473339936999952
Cork,IRL,13920371.168422377,23646170.738947276,37566541.90736965,Ireland,Western-Europe,-8.330767581653467,51.86155358285146
Coronei,CHL,2308639.4155866927,5493376.6535850605,7802016.069171753,Chile,Latin-America,-73.15907896145595,-37.03063252528679
Corpus Christi,USA,8717918.077146733,17804661.29810579,26522579.375252523,U.S.A.,North-America,-97.36979124245808,27.830469274773307
Cotonou,BEN,5904364.405818448,831737.0768546178,6736101.482673066,Benin,Africa,2.427030381996611,6.346151938879477
Covenas Offshore Term.,COL,300186.4618603607,7641483.62548671,7941670.087347071,Colombia,Latin-America,-75.75345268610646,9.489903858805299
Cueta,ESP,1062847.8961794039,929638.5340081247,1992486.4301875285,Spain,Western-Europe,-5.312774637932047,35.89431841167933
Cuxhaven,DEU,2889813.8953386913,6323011.793247658,9212825.688586349,Germany,Western-Europe,8.71367426503149,53.8646395270741
Da Nang,VNM,4782463.541686911,11559011.026224688,16341474.567911599,Vietnam,Asia,108.22499757484223,16.108524077469067
Daesan Hang,KOR,46.703626679885495,10431.909478610143,10478.61310529003,South Korea,Asia,126.42105758269965,37.02722527937124
Dahej,IND,10483672.611466791,1045042.8918270606,11528715.503293851,India,Asia,72.41080264942855,21.69713041782022
Dakar,SEN,6360501.299877313,1651253.1807781595,8011754.480655473,Senegal,Africa,-17.428023247553146,14.682313664027761
Dalian,CHN,26372770.740321983,63534082.503771625,89906853.24409361,China,Asia,121.75624397670326,38.98616040562791
Damietta,EGY,10237117.496851543,4660003.646613492,14897121.143465035,Egypt,Africa,31.76336401505416,31.470220851164697
Damman,SAU,28024280.93304441,3199331.327436798,31223612.26048121,Saudi Arabia,Middle-East,50.20436957949112,26.499994929649667
Dampier,AUS,1472321.0982219807,16642409.159051547,18114730.25727353,Australia,Australia,116.72154733722003,-20.617064312637265
Dandong,CHN,20.957037657089316,5419.5248747154765,5440.481912372566,China,Asia,124.13438777886147,39.79900608357087
Dar Es Salaam,TZA,7210742.918649471,4817669.9826591825,12028412.901308654,Tanzania,Africa,39.2956171081445,-6.833661905174291
Daru,PNG,1.5613913650167273,9717.33612901351,9718.897520378527,Papua New Guinea,Oceania,143.21579381473856,-9.054556666166775
Darwin,AUS,2794627.1624976303,1583630.0532453358,4378257.215742966,Australia,Australia,130.8676967127785,-12.489325613126999
Davao,PHL,6264080.001463176,20254987.934348624,26519067.9358118,Philippines,Asia,125.66803521758536,7.221210622366022
Davisville Depot,USA,8772299.162817243,302613.76223447925,9074912.925051723,U.S.A.,North-America,-71.40845360775016,41.613408974767225
Delfzijl,NLD,496049.3539006805,947942.7636640468,1443992.1175647273,Netherlands,Western-Europe,6.962175616371235,53.318284318643215
Delta Terminal,TUR,294899.5622133093,52599.63208150685,347499.1942948161,Turkey,Mediterranean,36.14875191732878,36.83939848555146
Derince Burnu,TUR,13403264.197778877,5481811.114755965,18885075.312534843,Turkey,Mediterranean,29.791888645458563,40.762145217796004
Devonport,AUS,398190.5137913251,139584.1247243501,537774.6385156752,Australia,Australia,146.36394494450664,-41.18184160182466
Dhamara Port,IND,57.98266802977095,458.7321196593702,516.7147876891412,India,Asia,86.96441572265493,20.821275937727233
Dhekelia,CYP,65661.30459335312,16244.006437898262,81905.31103125139,Cyprus,Mediterranean,33.31910338971465,34.7192901285389
Djen-Djen,DZA,6495465.996019625,1025936.8507095623,7521402.846729187,Algeria,Africa,5.892686604277558,36.826315741842286
Djibouti,DJI,3787681.349249277,50264.22608300206,3837945.575332279,Djibouti,Africa,43.10467497069612,11.607245679499746
Djupivogur,ISL,12146.957493119899,47949.565422392305,60096.52291551221,Iceland,Northern-Europe,-14.284368629002472,64.66219019974245
Djupviken,NOR,674.1953295144995,465.43497264597346,1139.6303021604729,Norway,Northern-Europe,11.335857150779,63.74427950673218
Donggala,IDN,35.954865130490155,344.41726772742584,380.372132857916,Indonesia,Asia,119.81747969009554,-0.7456475198875517
Dos Bocas Terminal,MEX,165254.05786785984,420004.214400669,585258.2722685288,Mexico,Latin-America,-93.20051484575498,18.44155161928273
Douala,CMR,3899077.228151786,2907848.7069082553,6806925.935060041,Cameroon,Africa,9.68397577484217,4.057133316943943
Dover Harbor,GBR,910519.3672896788,590897.7896380437,1501417.1569277225,United Kingdom,Western-Europe,1.3268854175917861,51.121113903024764
Drammen,NOR,7284584.035610081,553316.9562405471,7837900.991850628,Norway,Northern-Europe,10.244444551951718,59.739835299784
Drogheda,IRL,1095792.9931951244,1260964.42880944,2356757.4220045647,Ireland,Western-Europe,-6.320252966886747,53.718956540656976
Duba,SAU,210273.72562541126,305209.4907757623,515483.21640117356,Saudi Arabia,Middle-East,35.543506161947334,27.560626687483943
Duba Bulk Plant Tanker Terminal,SAU,447925.0869028016,28458.880030617016,476383.9669334186,Saudi Arabia,Middle-East,35.73694989251869,27.320741776410387
Dubayy,ARE,1013415.4102822697,2551684.718176355,3565100.1284586247,United Arab Emirates,Middle-East,55.29586184695633,25.275528110019504
Dublin,IRL,19628850.492813252,18262575.115048014,37891425.607861266,Ireland,Western-Europe,-6.205007351926639,53.34515774916181
Dudinka,RUS,0.06455760341152153,117.99619040403458,118.0607480074461,Russia,Eastern-Europe,86.16428897770183,69.40673696227077
Dumai,IDN,2326441.7611384997,13404941.122019716,15731382.883158214,Indonesia,Asia,101.50225403244083,1.7027621807972455
Dunkerque Port Ouest,FRA,17042276.0146106,10832326.058188466,27874602.072799064,France,Western-Europe,2.268251940953723,51.02846997579867
Durban,ZAF,33359180.3999858,17350672.5769553,50709852.9769411,South Africa,Africa,31.02979371826348,-29.881281912987717
Durres,ALB,1104296.733195682,401069.5735714812,1505366.3067671633,Albania,Mediterranean,19.42706402978596,41.33444363449616
EL Segundo,USA,2608067.826276404,336062.9301021886,2944130.7563785925,U.S.A.,North-America,-118.4313244700238,33.90830907606505
East London,ZAF,2593443.4054187085,2558988.0221261946,5152431.427544903,South Africa,Africa,27.9128744627081,-33.025993438495796
Eemshaven,NLD,1016901.5626363618,986044.1404721616,2002945.7031085235,Netherlands,Western-Europe,6.8406466169429265,53.446981643406
El Grao,ESP,2157952.69477351,1362080.076413372,3520032.771186882,Spain,Mediterranean,0.018268115300373804,39.96119213594266
El Guamache,VEN,389885.00025914796,140606.23914047887,530491.2393996269,Venezuela,Latin-America,-64.03284703857435,10.857584586839788
El Jorf Lasfar,MAR,5442487.260076773,3718771.767269678,9161259.02734645,Morocco,Africa,-8.628965920330062,33.126522599244616
El Palito,VEN,858954.077579343,2993438.818756826,3852392.896336169,Venezuela,Latin-America,-68.13294848400025,10.493001663232091
El-Adabiya,EGY,3406432.498822022,1096697.0589518663,4503129.557773888,Egypt,Africa,32.47781120642856,29.89626701304394
Elevsis,GRC,1741049.0143113593,1006087.29076904,2747136.3050803994,Greece,Mediterranean,23.525797877328618,38.037178467810094
Emden,DEU,8863794.31931325,11570840.753371058,20434635.07268431,Germany,Western-Europe,7.19886617135378,53.35573853829146
Empire,USA,189845.29529395056,36543.75043884407,226389.04573279462,U.S.A.,North-America,-124.25210653153545,43.40658056227046
Ende,IDN,13.770293439246526,18.814066785394406,32.58436022464093,Indonesia,Asia,121.65370518703665,-8.85079695895071
Ensenada,MEX,9294490.836391948,3012742.196290854,12307233.032682803,Mexico,Latin-America,-116.60523567851718,31.81489663698569
Eregli,TUR,1595014.241297189,368000.25343895523,1963014.494736144,Turkey,Eastern-Europe,31.411261360755137,41.27694642927879
Esbjerg,DNK,3293486.8736204617,5982470.921958463,9275957.795578925,Denmark,Northern-Europe,8.441659670747434,55.4654244825063
Eskifjordhur,ISL,1105619.2424739434,1585914.3091768506,2691533.551650794,Iceland,Northern-Europe,-14.103919896870561,65.03816457217093
Esmeraldas,ECU,598795.1822408128,377774.18573316105,976569.3679739739,Ecuador,Latin-America,-79.64728684930135,0.9899997115255812
Esperance,AUS,622379.9989492545,1834401.3138018618,2456781.312751116,Australia,Australia,121.89646356105446,-33.86982548251253
Europa Point,GIB,1149025.7601010483,76916.91430227245,1225942.6744033208,Gibraltar,Mediterranean,-5.358443759177452,36.137935229675904
Everett,USA,2812276.5464839204,697252.5565678331,3509529.1030517537,U.S.A.,North-America,-122.22497982616044,47.980631108223854
Ez Zueitina,LBY,1842.3599096460393,66886.99831265263,68729.35822229867,Libya,Africa,20.059926677194824,30.897594398956358
Falkenberg,SWE,631588.1414059965,323525.99618106644,955114.137587063,Sweden,Northern-Europe,12.480344285090759,56.892447641865786
Falmouth,JAM,0.025923824631740262,0.0,0.025923824631740262,Jamaica,Caribbean,-77.63917792817495,18.490409957451273
Falmouth Harbour,GBR,494142.4912868304,144206.4568336818,638348.9481205122,United Kingdom,Western-Europe,-5.055002092672293,50.1545049429866
Famagusta,TUR,37728.88914039479,25230.310836717646,62959.19997711244,Turkey,Mediterranean,33.93395970763198,35.23164501308624
Fang-Cheng,CHN,14256265.856632993,4666513.681611172,18922779.538244165,China,Asia,108.36389916040262,21.594172096378877
Faradofay,MDG,47242.1612798884,816413.9601653308,863656.1214452191,Madagascar,Africa,46.96990894556124,-25.065590878177417
Fawley Marine Terminal,GBR,30586743.23313677,32006827.279905666,62593570.513042435,United Kingdom,Western-Europe,-1.3246092275919175,50.83470896898369
Felixstow,GBR,89777349.66545276,26069092.981448136,115846442.64690089,United Kingdom,Western-Europe,1.2850257185978025,51.95306078647005
Ferrol,ESP,1228972.5660971634,775629.2626180525,2004601.828715216,Spain,Western-Europe,-8.2220380285128,43.471552599822054
